url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,domain_age,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,submitting_to_email,https_token,count_redirects,has_executable_files,count_javascript_files,number_of_emails,get_ssl_update_age,get_ip_count,get_ssl_expiry_duration,number_of_smtp_servers,number_of_txt_records,shortening_service,url,Label
15,0,1,2,14,0,0,0,17,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,14,0,0,0,38,56,0,0,0,735,1,14,37,0,1,0,0,0,0,6,1,0,0,0,8,0,15,0,-1,1,1,0,1,1,1,1,0,30,-1,79,1,342,1,1,0,http://pracujdlanas.pl,1
22,0,1,2,5,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,1,1,1,0,0,0,2,217,1,81,-1,1,0,http://alkhairhometextile.com,1
15,0,1,3,83,0,0,0,8,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,74,0,0,21,6,63,1,0,1,2913,0,83,46,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,-1,1,1,0,1,1,1,1,0,0,30,341,1,2,1,1,0,http://pradiprubber.in,1
11,0,1,2,14,0,1,0,2,1,1,1,-1,1,1,0,1,0,1,0,0,9,0,0,27,0,0,22,54,150,0,1,1,2990,0,14,118,0,1,1,1,0,1,5,1,0,0,0,41,0,5,0,-1,1,1,0,1,1,1,0,0,0,3,308,1,56,3,1,1,http://alkmgmt.com,1
16,0,0,4,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,2,346,1,14,1,1,0,http://acostamueble.com,1
17,0,0,0,130,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,3,0,0,159,0,0,1,13,10,0,1,1,4149,0,130,58,0,1,0,0,0,1,6,1,0,0,0,30,0,0,0,-1,1,1,0,1,1,1,0,0,13,30,-1,1,133,-1,-1,0,http://bethelparkfmc.com,1
24,0,0,2,138,0,1,0,19,0,1,1,1,1,1,1,1,0,1,0,0,5,0,150,34,12,0,0,16,29,1,1,1,6111,1,138,197,0,1,1,0,1,1,7,0,0,0,0,65,12,40,0,1,1,1,0,1,1,1,0,0,12,-1,-1,1,230,2,1,0,http://praiadomocambique.com.br,1
17,1,1,2,9,0,1,1,1,1,1,1,-1,1,0,1,1,0,0,0,0,3,0,0,3,0,0,30,9,13,1,1,1,27406,0,9,27,0,1,1,0,0,1,2,0,0,0,0,1,0,6,0,-1,1,1,0,1,1,1,1,0,7,2,339,2,50,1,1,0,http://all-affiliate.com,1
18,0,1,3,246,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,233,0,5,213,0,0,14,131,50,1,1,1,12444,0,246,566,0,1,1,0,0,1,18,0,0,0,0,265,0,41,0,-1,1,1,-1,1,1,1,1,0,85,-1,-1,1,-1,1,1,0,http://acpculturesplus.eu,1
10,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,-1,179,1,186,1,1,0,http://all3gro.pl,1
10,0,1,2,68,0,0,0,9,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,81,0,0,9,4,43,1,1,0,3787,0,68,28,0,0,0,0,0,0,5,0,0,0,0,43,0,5,0,-1,1,1,1,1,1,1,1,0,4,-1,108,1,616,1,1,0,http://acpe.ac.in,1
12,0,1,4,24,0,1,0,6,1,1,1,-1,1,0,1,1,1,1,0,0,6,0,0,16,0,0,19,34,90,0,1,1,1695,0,24,59,0,1,1,0,0,1,5,1,0,0,0,12,0,7,0,1,1,1,0,1,1,1,1,0,2,19,137,1,183,-1,1,0,http://praikids.org,1
15,0,1,2,980,0,1,0,10,1,1,1,1,1,0,1,1,0,0,0,0,3,0,0,25,189,61,21,74,57,0,1,0,24163,0,980,1063,0,0,0,0,1,0,8,1,0,0,0,765,141,232,0,-1,1,1,0,1,1,1,1,0,9,4,-1,2,231,1,-1,0,http://betmarathon.com,1
18,0,1,2,62,0,1,0,16,1,1,1,-1,1,0,1,1,1,1,0,0,15,0,0,43,0,0,8,45,57,1,1,1,3140,0,62,213,0,0,1,0,1,1,15,0,0,0,0,19,0,13,0,-1,1,1,0,1,1,1,1,0,0,2,-1,2,252,5,2,0,http://prakashpackers.com,1
13,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,210,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,233,1,-1,2,4,0,http://betomorrow.de,1
13,1,1,0,236,0,1,0,5,1,1,1,-1,1,0,1,1,0,1,0,0,10,0,0,220,0,0,126,75,63,0,1,1,22325,0,236,461,0,1,1,0,0,1,7,1,0,0,0,227,0,100,0,-1,1,1,0,1,1,1,1,0,1,-1,231,1,141,1,2,0,http://all4birth.com,1
18,1,1,3,2,0,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,485,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,1,0,http://praktijk-balans.be,1
10,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,70,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,-1,195,1,152,-1,-1,0,http://all4gro.pl,1
9,0,0,2,1,0,0,0,17,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,10,7,0,0,0,1852,0,1,35,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,-1,1,1,1,1,1,1,0,0,6,20,-1,1,696,-1,-1,0,http://acprod.cn,1
21,0,1,3,49,0,1,0,17,1,1,1,-1,1,1,1,1,1,1,0,0,12,0,0,8,0,0,26,143,52,1,1,1,4603,1,49,262,0,1,1,1,1,1,20,1,0,0,0,66,0,13,0,-1,1,1,0,1,1,1,1,0,0,-1,-1,1,-1,-1,1,0,http://betonarkaceskybrod.cz,1
20,0,1,0,28,0,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,11,0,0,44,21,40,1,0,1,6111,0,28,165,0,1,0,0,0,0,6,1,0,0,0,51,0,4,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,1,1,0,http://pralayayogaingent.be,1
13,1,1,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,-1,1,101,2,1,0,http://all4publi.com,1
17,1,1,4,62,0,1,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,2,0,0,51,0,0,15,6,73,1,1,0,4085,0,62,20,4,1,1,0,0,1,4,1,0,0,0,8,0,16,0,-1,1,1,-1,1,1,1,1,0,0,-1,85,1,-1,2,1,0,http://acr-traunstein.de,1
16,0,1,0,26,0,1,0,6,1,1,1,0,1,0,0,1,0,1,0,0,3,0,18,10,0,0,31,38,92,0,0,1,6400,0,26,134,0,1,1,0,1,0,15,1,0,0,0,10,0,15,0,-1,1,1,0,1,1,1,0,0,23,-1,-1,1,190,-1,1,0,http://betonlotosovo.ru,1
15,0,1,2,25,0,1,0,9,1,1,1,1,1,0,1,1,0,1,0,0,6,0,0,10,6,0,17,13,4,0,1,1,3166,1,25,119,0,1,1,0,0,1,3,1,0,0,0,6,2,10,0,-1,1,1,0,1,1,1,1,0,4,2,-1,1,307,1,1,0,http://prampramlca.com,1
27,0,1,2,47,0,0,0,13,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,28,0,0,17,20,64,1,0,1,4097,0,47,115,0,1,0,0,1,0,32,1,0,0,0,7,0,22,0,-1,1,1,0,1,1,1,1,0,3,17,410,2,319,5,-1,0,http://allaboutenergysolutions.com,1
20,0,0,2,30,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,14,0,0,16,7,62,1,0,1,1468,0,30,11,0,1,0,0,0,0,3,1,0,0,0,1,0,4,0,-1,1,1,-1,1,1,1,1,0,4,-1,-1,1,-1,2,2,0,http://pranichealers.asn.au,1
19,0,1,5,209,0,1,0,16,1,1,1,-1,1,1,0,1,0,0,0,0,2,0,0,42,0,0,17,18,12,0,1,0,8689,0,209,134,0,1,1,0,0,0,15,1,0,0,0,15,0,13,0,-1,1,1,0,1,1,1,1,0,13,17,185,1,193,1,-1,0,http://allabouticmeler.com,1
25,0,1,2,19,0,1,0,8,1,1,1,1,1,0,0,1,0,1,0,0,5,0,0,0,11,0,16,2,43,0,0,0,1761,0,19,10,0,0,1,0,0,0,12,0,0,0,0,7,7,23,0,-1,1,1,1,1,1,1,1,0,1,17,107,1,384,1,1,0,http://betterbirthfoundation.com,1
12,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,1,0,http://allah.com.pk,1
11,0,1,2,55,0,1,0,4,1,1,1,-1,1,0,1,1,0,0,0,0,4,0,0,18,0,0,12,19,54,0,1,1,4803,0,55,258,0,1,0,0,1,0,24,1,0,1,9,61,0,9,0,-1,1,1,0,1,1,1,1,0,0,-1,-1,1,38,1,-1,0,http://acropole.ro,1
14,1,1,4,40,0,1,0,6,1,1,1,-1,1,1,0,1,1,1,0,0,8,0,0,19,0,0,19,46,27,1,0,1,2769,0,40,226,3,0,1,0,0,0,10,0,0,0,0,28,0,27,0,-1,1,1,0,1,1,1,1,0,0,2,143,1,217,1,1,0,http://prantik-bd.org,1
10,0,1,2,45,0,0,0,6,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,19,0,0,8,3,23,0,0,0,3564,1,45,204,0,1,0,0,0,0,13,1,0,0,0,9,0,7,0,-1,1,1,0,1,1,1,1,0,3,-1,303,1,70,3,4,0,http://prarang.in,1
22,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,17,-1,1,224,1,1,0,http://betterweddinggifts.com,1
18,0,0,0,75,0,1,0,7,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,32,0,0,17,17,82,0,1,1,2702,1,75,155,0,1,0,0,0,0,4,1,0,0,0,48,0,36,0,-1,1,1,0,1,1,1,0,0,8,3,-1,1,66,1,-1,0,http://acserpongmurah.com,1
18,0,0,0,37,0,0,0,7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,25,0,0,21,6,9,0,1,1,4718,1,37,88,0,0,0,0,1,0,2,1,0,0,0,24,0,28,0,-1,1,1,1,1,1,1,0,0,6,17,140,1,1032,1,1,0,http://prardhanatrust.org,1
15,0,1,3,3,0,0,0,19,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,161,0,3,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1086,-1,2,0,http://bettiati.com.br,1
16,0,1,2,11,0,1,0,13,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,11,0,0,4,3,40,0,0,0,320,0,11,5,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,2,4,-1,1,171,1,1,0,http://bettinasasso.com,1
10,0,1,0,45,0,0,0,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,27,3,35,1,1,0,9979,0,45,28,0,1,0,0,0,0,13,1,0,0,0,33,0,0,0,-1,1,1,0,1,1,1,0,0,2,-1,254,1,169,-1,-1,0,http://prassel.nu,1
20,0,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0,138,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,-1,1,0,http://bettscabinets.com.au,1
25,1,1,0,0,0,0,0,19,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,24,590,1,455,-1,-1,0,http://action.allegr0.jungwa.org,1
27,0,1,4,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,14,253,1,111,1,1,0,http://allamericanbodyrubposts.com,1
12,0,0,2,1,0,0,0,6,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,0,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,0,2,-1,1,164,1,1,0,http://pravimed.com,1
21,0,1,3,29,0,1,0,9,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,20,0,0,7,10,81,1,1,0,2822,0,29,96,0,1,1,0,0,0,7,1,0,0,0,33,0,1,0,-1,1,1,0,1,1,1,1,0,0,-1,265,1,100,1,1,0,http://beulahthumbadoo.co.za,1
19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,-1,-1,1,-1,-1,-1,0,http://pravocemegalu.rf.gd,1
22,0,1,2,61,0,1,0,16,1,1,1,-1,1,1,0,1,0,0,0,0,4,0,0,39,0,0,7,10,67,1,1,0,2936,0,61,164,0,1,1,0,1,0,23,1,0,0,0,61,0,35,0,-1,1,1,1,1,1,1,1,0,1,17,466,1,792,1,2,0,http://allamericanfabshop.com,1
11,0,0,2,56,0,1,0,21,1,1,1,-1,1,0,1,1,1,1,0,0,3,0,0,42,0,0,16,18,9,1,0,1,1588,0,56,118,0,1,1,0,0,0,10,0,0,0,0,8,0,18,0,1,1,1,0,1,1,1,0,0,8,2,303,1,69,1,1,0,http://allaone.com,1
13,0,1,2,1,0,0,0,7,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,150,0,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,0,30,65,2,324,2,2,0,http://beyondbias.in,1
15,0,1,0,5,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,-1,-1,1,493,1,2,0,http://actionse.com.br,1
31,1,1,0,39,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,21,0,0,5,8,26,1,1,0,1110,0,39,78,2,1,0,0,0,0,5,1,0,0,0,38,0,9,0,-1,1,1,-1,1,1,1,1,0,0,-1,1067,1,-1,-1,-1,0,http://praxisboerse.heilberufe-plus.de,1
14,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,19,-1,1,216,3,1,0,http://prayerlane.com,1
17,0,1,4,33,0,1,0,5,0,1,1,-1,1,0,0,1,0,0,0,1,6,0,0,24,0,0,25,17,23,0,0,1,5925,0,33,118,0,1,0,0,0,0,12,1,0,0,1,109,0,8,0,-1,1,1,1,1,1,1,1,0,1,-1,1705,1,1710,1,1,0,http://allbarredup.co.uk,1
10,0,1,2,4,0,0,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,1,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,1,1,1,1,0,0,17,369,2,360,5,2,0,http://prdose.com,1
13,0,1,0,86,1,1,0,7,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,43,0,0,2,30,85,1,1,1,2693,0,86,154,0,0,1,0,0,1,9,1,0,0,0,40,0,20,0,-1,1,1,0,1,1,1,1,0,0,14,187,1,133,1,1,0,http://bezacomda.org,1
15,0,1,2,67,0,0,0,8,1,1,1,-1,1,0,1,1,0,0,0,0,0,0,0,33,0,0,7,36,18,1,1,1,2462,0,67,157,0,1,0,0,0,0,32,1,0,0,0,96,0,11,0,1,1,1,0,1,1,1,1,0,0,17,58,1,306,1,10,0,http://allbiogreen.com,1
26,1,1,2,23,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,0,50,6,55,1,0,1,9975,0,23,7,0,0,0,0,0,0,15,0,0,0,0,0,4,7,0,-1,1,1,-1,1,1,1,1,0,3,-1,1265,1,-1,1,-1,0,http://bezahlte-marktforschung.de,1
17,0,1,2,80,0,1,0,5,1,1,1,0,1,0,1,1,0,1,0,0,25,2,0,655,0,0,161,7,65,1,1,1,31868,0,80,321,0,1,1,1,1,1,26,0,0,0,0,34,0,13,0,-1,1,1,0,1,1,1,0,0,1,-1,-1,2,223,1,3,0,http://allchargebacks.ru,1
16,0,0,2,189,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,120,0,0,1,6,42,1,1,0,3829,0,189,49,0,0,1,0,0,1,7,0,0,0,0,151,0,10,0,-1,1,1,0,1,1,1,1,0,1,19,-1,1,133,-1,-1,0,http://preachbetter.com,1
16,0,0,2,4,0,0,0,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,52,1,1,0,2155,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,-1,1,1,0,1,1,1,0,0,0,17,183,1,181,1,2,0,http://allcommfiber.com,1
13,0,1,2,33,0,1,0,0,1,1,1,-1,1,0,1,1,1,0,0,0,1,0,0,10,0,0,3,52,30,1,1,0,1998,0,33,203,0,1,1,0,1,0,20,1,0,0,0,11,0,14,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,1,1,0,http://bezartizen.be,1
18,0,1,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,19,248,2,117,-1,1,0,http://actitudgrafica.com,1
13,0,1,0,4,1,0,0,10,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,66,1,0,1,340,0,4,26,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,-1,1,1,0,1,1,1,1,0,5,-1,210,1,186,1,1,0,http://bezdomnosc.pl,1
11,0,1,2,72,0,1,0,6,1,1,1,-1,1,0,1,1,1,1,0,0,6,0,0,47,0,0,1,36,15,1,1,1,8972,0,72,392,0,1,1,0,1,0,14,1,0,0,0,297,0,44,0,-1,1,1,0,1,1,1,1,0,2,30,261,1,112,2,-1,0,http://preamic.com,1
21,0,1,2,46,0,1,1,11,0,1,1,1,1,1,0,1,0,1,0,0,10,0,0,37,0,0,9,14,23,1,0,1,1662,0,46,23,0,1,1,0,0,1,2,1,0,0,0,4,0,7,0,1,1,1,0,1,1,1,1,0,6,-1,-1,1,164,-1,-1,0,http://allconsultores.com.br,1
15,0,1,2,8,0,1,0,10,1,1,1,0,1,1,0,1,0,0,0,0,3,0,0,8,0,0,1,15,35,1,0,0,657,0,8,24,0,1,1,0,0,1,12,1,0,0,0,4,0,1,0,-1,1,1,1,1,1,1,1,0,0,-1,-1,1,461,-1,1,0,http://activaaccion.cl,1
12,0,1,3,97,0,1,0,11,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,45,0,0,17,14,108,1,1,0,7379,0,97,134,0,0,0,0,0,1,4,0,0,0,0,111,0,44,0,-1,1,1,0,1,1,1,0,0,8,-1,-1,1,284,1,2,0,http://beztabaka.by,1
17,1,1,2,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,2,216,1,137,1,1,1,http://activaet-eset.com,1
14,1,1,4,137,0,1,0,11,1,1,1,-1,1,1,1,1,0,0,0,0,2,0,0,65,0,0,13,34,58,0,1,0,5215,1,137,131,0,1,1,0,1,0,13,1,0,0,0,37,0,50,0,-1,1,1,0,1,1,1,1,0,1,-1,-1,1,179,1,5,0,http://bf-kislorod.ru,1
60,11,0,0,0,0,0,0,6,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,16,300,1,63,-1,-1,0,http://activatie.mijnics.login.zap423219-1.plesk05.zap-webspace.com,1
48,15,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,1,0,0,819,0,7,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,1702,1,-1,-1,-1,0,http://bfd8290d62cdbf9aa9bafca92a4e7231.udagwebspace.de,1
68,11,0,0,0,0,0,0,6,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,16,300,1,63,-1,-1,0,http://activatie.mijnics.servicebeleid.zap432132-1.plesk06.zap-webspace.com,1
20,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,19,-1,1,311,-1,-1,0,http://alldayaccounting.com,1
10,0,1,2,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,231,1,146,1,1,0,http://allebro.pl,1
63,11,0,0,0,0,0,0,6,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,16,300,1,63,-1,-1,0,http://activatie.omgeving.mijnics.zap423782-1.plesk08.zap-webspace.com,1
10,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,70,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,-1,195,1,152,-1,-1,0,http://allegdo.pl,1
9,0,1,2,104,1,1,0,21,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,86,0,0,52,17,182,1,1,0,12842,0,104,349,0,1,1,0,0,0,15,0,0,0,0,167,0,48,0,-1,1,1,0,1,1,1,1,0,1,17,130,1,230,1,2,0,http://bgcnr.org,1
12,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,11,-1,2,161,-1,1,0,http://apple.com.im,1
9,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,-1,78,1,278,1,1,0,http://preamp.us,1
10,0,1,2,1,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,0,0,129,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,59,1,350,1,1,0,http://allegrl.pl,1
21,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,13,-1,1,329,1,1,0,http://activationkey2018.com,1
13,0,1,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2,-1,1,862,1,1,0,http://avcespoir.net,1
16,0,1,2,4,0,0,0,10,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,580,0,4,9,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,0,0,0,-1,1490,1,1464,1,4,0,http://avchennai.edu.in,1
32,0,1,0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,6,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,-1,1,1,1,1,1,1,0,0,0,2,295,1,1536,-1,-1,0,http://activationonline.webcindario.com,1
34,2,1,0,2,0,0,0,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,38,0,0,0,542,0,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,-1,1,1,0,1,1,1,0,0,1,19,-1,2,126,-1,-1,0,http://apple.user-account-maintenance.com,1
9,0,1,2,224,0,1,0,20,1,1,1,1,1,0,1,1,1,1,0,0,24,0,0,31,0,0,64,41,78,1,1,0,14592,1,224,376,0,1,1,1,0,1,18,0,0,1,2,177,0,78,0,-1,1,1,1,1,1,1,1,0,3,-1,-1,1,371,2,1,0,http://active.by,1
17,0,1,2,4,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,1,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,-1,-1,1,32,1,-1,0,http://avdelcampo.com.ar,1
